date,gross_return,turnover,cost,net_return,weight_Mkt-RF,weight_SMB,weight_HML,weight_RMW,weight_CMA,weight_Mom
1981-07-31,-0.008335529449495123,0.0013095337760695332,1.3095337760695332e-06,-0.008336838983271193,0.049370874569897846,0.06329089718879968,0.10637731425664287,0.4,0.32352749104040657,0.05743342294425312
1981-08-31,0.003006693675193549,0.00328772555004243,3.28772555004243e-06,0.0030034059496435064,0.04989884354240617,0.0635006582399045,0.10870849858984985,0.4,0.3202397654903641,0.05765223413747539
1981-09-30,0.010062999491457498,0.002652570812875236,2.652570812875236e-06,0.010060346920644623,0.05009338678598268,0.06221404322418332,0.10743442585037055,0.4,0.32269779305966284,0.057560351079800655
1981-10-31,0.0052850662263430655,0.0016335688842899626,1.6335688842899628e-06,0.005283432657458775,0.05049836622223071,0.06333396637385484,0.10580085696608056,0.4,0.32272298512040665,0.05764382531742723
1981-11-30,0.0064051679582266055,0.0003886598514942115,3.886598514942115e-07,0.006404779298375111,0.050592191167070484,0.06362880128050925,0.10579910825641571,0.4,0.3224637791393937,0.05751612015661077
1981-12-31,0.009238470227177092,0.0006600891837542193,6.600891837542193e-07,0.009237810137993338,0.05024631661276845,0.06405255544628254,0.10551851189991666,0.4,0.32243016086644066,0.05775245517459179
1982-01-31,0.002628088884664553,0.0011764279016244286,1.1764279016244286e-06,0.0026269124567629286,0.050670111368517186,0.06355740823615268,0.10609465388402063,0.4,0.321748880174946,0.05792894633636344
1982-02-28,0.007055671422162062,0.0009276618740621037,9.276618740621037e-07,0.007054743760288,0.05049626305470351,0.06435482863644543,0.10604279272875126,0.4,0.3210469277699669,0.058059187810132744
1982-03-31,0.0071981295660225,0.003542501842019319,3.542501842019319e-06,0.007194587064180481,0.051179700757295735,0.06597384691246258,0.10658508026324437,0.4,0.3175044259279477,0.05875694613904969
1982-04-30,0.004768291704043262,0.0009726007110326118,9.726007110326118e-07,0.00476731910333223,0.05140380947563952,0.06646246725722148,0.10621622977622619,0.4,0.3169006757039332,0.059016817786979564
1982-05-31,0.005072806546383201,0.0017409540626573024,1.7409540626573024e-06,0.005071065592320544,0.05101098556282003,0.06676727300505533,0.10516640802352398,0.4,0.3183368240187566,0.05871850938984394
1982-06-30,0.011015401860213393,0.0012783911521153657,1.2783911521153657e-06,0.011014123469061278,0.05085992753280715,0.06648924668766233,0.10486204684321282,0.4,0.31961521517087205,0.05817356376544566
